datetime,side,price,shares,pnl
2017-09-29 15:37,SELL,372.2,100,-35.0
2017-09-29 15:44,BUY,372.5,100,0.0
2017-09-29 15:48,SELL,372.5,100,0.0
2017-09-29 15:53,BUY,372.1,100,0.0
2017-09-29 15:54,SELL,372.1,100,0.0
2017-09-29 15:57,BUY,372.2,100,0.0
2017-09-29 15:59,SELL,372.3,100,10.0
2017-09-29 16:01,BUY,372.35,100,0.0
2017-09-29 16:04,SELL,372.4,100,5.0
2017-09-29 16:06,BUY,372.2,100,0.0
2017-09-29 16:07,SELL,372.15,100,-5.0
2017-09-29 16:11,BUY,372.4,100,0.0
2017-09-29 16:20,SELL,372.7,100,30.0
2017-09-29 16:21,BUY,372.75,100,0.0
2017-09-29 16:29,SELL,373.2,100,45.0
2017-09-29 16:33,BUY,373.55,100,0.0
2017-09-29 16:36,SELL,373.3,100,-25.0
2017-09-29 16:42,BUY,373.3,100,0.0
2017-09-29 16:46,SELL,373.4,100,10.0
2017-09-29 16:56,BUY,372.8,100,0.0
2017-09-29 17:00,SELL,372.7,100,-10.0
2017-09-29 17:08,BUY,372.6,100,0.0
2017-09-29 17:11,SELL,372.5,100,-10.0
2017-09-29 17:13,BUY,372.6,100,0.0
2017-09-29 17:16,SELL,372.3,100,-30.0
2017-09-29 17:37,BUY,369.9,100,0.0
2017-09-29 17:46,SELL,370.5,100,60.0
2017-09-29 17:48,BUY,370.4,100,0.0
2017-09-29 17:49,SELL,369.85,100,-55.0
2017-09-29 17:53,BUY,370.2,100,0.0
2017-09-29 17:59,SELL,370.1,100,-10.0
2017-09-29 18:05,BUY,369.3,100,0.0
2017-09-29 18:06,SELL,369.2,100,-10.0
2017-09-29 18:13,BUY,368.7,100,0.0
2017-09-29 18:15,SELL,368.35,100,-35.0
2017-09-29 18:18,BUY,368.75,100,0.0
2017-09-29 18:20,SELL,368.3,100,-45.0
2017-09-29 18:28,BUY,368.75,100,0.0
2017-10-03 12:19,SELL,372.2,100,345.0
2017-10-03 12:22,BUY,372.7,100,0.0
2017-10-03 12:26,SELL,372.9,100,20.0
2017-10-03 12:27,BUY,373.4,100,0.0
2017-10-03 12:30,SELL,373.0,100,-40.0
2017-10-03 12:32,BUY,373.9,100,0.0
2017-10-03 12:45,SELL,375.65,100,175.0
2017-10-03 12:49,BUY,376.0,100,0.0
2017-10-03 12:55,SELL,376.2,100,20.0
2017-10-03 12:56,BUY,376.4,100,0.0
2017-10-03 12:58,SELL,375.8,100,-60.0
2017-10-03 13:01,BUY,376.7,100,0.0
2017-10-03 13:06,SELL,376.0,100,-70.0
2017-10-03 13:11,BUY,376.05,100,0.0
2017-10-03 13:12,SELL,375.8,100,-25.0
2017-10-03 13:14,BUY,376.35,100,0.0
2017-10-03 13:25,SELL,377.4,100,105.0
2017-10-03 13:26,BUY,377.7,100,0.0
2017-10-03 13:35,SELL,378.85,100,115.0
2017-10-03 13:37,BUY,378.7,100,0.0
2017-10-03 13:39,SELL,378.85,100,15.0
2017-10-03 13:40,BUY,379.1,100,0.0
2017-10-03 13:44,SELL,379.1,100,0.0
2017-10-03 13:45,BUY,379.1,100,0.0
2017-10-03 13:47,SELL,378.8,100,-30.0
2017-10-03 13:52,BUY,378.6,100,0.0
2017-10-03 13:55,SELL,377.95,100,-65.0
2017-10-03 14:05,BUY,377.95,100,0.0
2017-10-03 14:11,SELL,377.75,100,-20.0
2017-10-03 14:14,BUY,377.85,100,0.0
2017-10-03 14:15,SELL,377.65,100,-20.0
2017-10-03 14:22,BUY,378.05,100,0.0
2017-10-03 14:27,SELL,378.05,100,0.0
2017-10-03 14:33,BUY,378.0,100,0.0
2017-10-03 14:36,SELL,377.75,100,-25.0
2017-10-03 14:47,BUY,377.25,100,0.0
2017-10-03 14:49,SELL,377.2,100,-5.0
2017-10-03 14:54,BUY,377.05,100,0.0
2017-10-03 14:57,SELL,376.7,100,-35.0
2017-10-03 15:06,BUY,376.25,100,0.0
2017-10-03 15:15,SELL,376.7,100,45.0
2017-10-03 15:19,BUY,376.6,100,0.0
2017-10-03 15:20,SELL,376.65,100,5.0
2017-10-03 15:22,BUY,376.7,100,0.0
2017-10-03 15:24,SELL,376.7,100,0.0
2017-10-03 15:26,BUY,376.7,100,0.0
2017-10-03 15:34,SELL,377.2,100,50.0
2017-10-03 15:40,BUY,377.15,100,0.0
2017-10-03 15:44,SELL,377.25,100,10.0
2017-10-03 15:56,BUY,376.35,100,0.0
2017-10-03 15:57,SELL,376.45,100,10.0
2017-10-03 15:58,BUY,376.5,100,0.0
2017-10-03 16:03,SELL,376.4,100,-10.0
2017-10-03 16:09,BUY,376.1,100,0.0
2017-10-03 16:17,SELL,376.6,100,50.0
2017-10-03 16:18,BUY,376.7,100,0.0
2017-10-03 16:21,SELL,376.8,100,10.0
2017-10-03 16:22,BUY,376.4,100,0.0
2017-10-03 16:24,SELL,376.5,100,10.0
2017-10-03 16:31,BUY,376.55,100,0.0
2017-10-03 16:34,SELL,376.3,100,-25.0
2017-10-03 16:37,BUY,376.5,100,0.0
2017-10-03 16:42,SELL,376.8,100,30.0
2017-10-03 16:43,BUY,376.9,100,0.0
2017-10-03 16:51,SELL,377.6,100,70.0
2017-10-03 16:57,BUY,377.95,100,0.0
2017-10-03 17:01,SELL,378.05,100,10.0
2017-10-03 17:07,BUY,377.65,100,0.0
2017-10-03 17:14,SELL,377.55,100,-10.0
2017-10-03 17:17,BUY,378.1,100,0.0
2017-10-03 17:20,SELL,377.9,100,-20.0
2017-10-03 17:23,BUY,378.0,100,0.0
2017-10-03 17:28,SELL,378.1,100,10.0
2017-10-03 17:31,BUY,378.3,100,0.0
2017-10-03 17:35,SELL,378.2,100,-10.0
2017-10-03 17:40,BUY,377.8,100,0.0
2017-10-03 17:41,SELL,377.8,100,0.0
2017-10-03 17:46,BUY,377.6,100,0.0
2017-10-03 17:48,SELL,377.2,100,-40.0
2017-10-03 17:51,BUY,377.7,100,0.0
2017-10-03 17:54,SELL,377.6,100,-10.0
2017-10-03 18:07,BUY,377.0,100,0.0
2017-10-03 18:14,SELL,376.8,100,-20.0
2017-10-03 18:18,BUY,376.85,100,0.0
2017-10-03 18:21,SELL,376.65,100,-20.0
2017-10-03 18:24,BUY,376.8,100,0.0
2017-10-03 18:26,SELL,377.05,100,25.0
2017-10-03 18:27,BUY,377.2,100,0.0
2017-10-04 12:15,SELL,376.2,100,-100.0
2017-10-04 12:19,BUY,376.7,100,0.0
2017-10-04 12:33,SELL,379.4,100,270.0
2017-10-04 12:35,BUY,379.6,100,0.0
2017-10-04 12:40,SELL,379.6,100,0.0
2017-10-04 12:43,BUY,380.85,100,0.0
2017-10-04 12:47,SELL,380.9,100,5.0
2017-10-04 12:51,BUY,381.0,100,0.0
2017-10-04 12:59,SELL,381.5,100,50.0
2017-10-04 13:03,BUY,381.95,100,0.0
2017-10-04 13:07,SELL,381.65,100,-30.0
2017-10-04 13:11,BUY,382.15,100,0.0
2017-10-04 13:25,SELL,382.9,100,75.0
2017-10-04 13:29,BUY,382.9,100,0.0
2017-10-04 13:32,SELL,382.9,100,0.0
2017-10-04 13:33,BUY,382.85,100,0.0
2017-10-04 13:37,SELL,382.6,100,-25.0
2017-10-04 13:41,BUY,382.9,100,0.0
2017-10-04 13:43,SELL,382.5,100,-40.0
2017-10-04 13:57,BUY,381.7,100,0.0
2017-10-04 14:09,SELL,382.75,100,105.0
2017-10-04 14:10,BUY,382.9,100,0.0
2017-10-04 14:17,SELL,382.9,100,0.0
2017-10-04 14:21,BUY,383.0,100,0.0
2017-10-04 14:26,SELL,383.0,100,0.0
2017-10-04 14:30,BUY,383.0,100,0.0
2017-10-04 14:34,SELL,382.8,100,-20.0
2017-10-04 14:39,BUY,383.0,100,0.0
2017-10-04 14:43,SELL,382.8,100,-20.0
2017-10-04 14:47,BUY,383.0,100,0.0
2017-10-04 14:50,SELL,382.7,100,-30.0
2017-10-04 14:55,BUY,382.5,100,0.0
2017-10-04 15:00,SELL,382.55,100,5.0
2017-10-04 15:05,BUY,382.5,100,0.0
2017-10-04 15:10,SELL,382.55,100,5.0
2017-10-04 15:13,BUY,382.7,100,0.0
2017-10-04 15:17,SELL,382.65,100,-5.0
2017-10-04 15:19,BUY,382.9,100,0.0
2017-10-04 15:28,SELL,382.9,100,0.0
2017-10-04 15:34,BUY,382.8,100,0.0
2017-10-04 15:36,SELL,382.8,100,0.0
2017-10-04 15:38,BUY,382.8,100,0.0
2017-10-04 15:48,SELL,383.3,100,50.0
2017-10-04 15:49,BUY,383.3,100,0.0
2017-10-04 15:51,SELL,382.8,100,-50.0
2017-10-04 15:55,BUY,383.0,100,0.0
2017-10-04 15:58,SELL,382.7,100,-30.0
2017-10-04 16:00,BUY,383.15,100,0.0
2017-10-04 16:09,SELL,383.6,100,45.0
2017-10-04 16:11,BUY,383.4,100,0.0
2017-10-04 16:13,SELL,383.5,100,10.0
2017-10-04 16:15,BUY,383.7,100,0.0
2017-10-04 16:24,SELL,384.15,100,45.0
2017-10-04 16:25,BUY,384.2,100,0.0
2017-10-04 16:28,SELL,384.2,100,0.0
2017-10-04 16:30,BUY,384.5,100,0.0
2017-10-04 16:37,SELL,384.65,100,15.0
2017-10-04 16:41,BUY,384.8,100,0.0
2017-10-04 16:44,SELL,384.75,100,-5.0
2017-10-04 16:45,BUY,385.25,100,0.0
2017-10-04 16:48,SELL,384.65,100,-60.0
2017-10-04 16:53,BUY,384.05,100,0.0
2017-10-04 16:55,SELL,383.9,100,-15.0
2017-10-04 16:57,BUY,384.25,100,0.0
2017-10-04 17:00,SELL,384.1,100,-15.0
2017-10-04 17:05,BUY,384.4,100,0.0
2017-10-04 17:11,SELL,384.7,100,30.0
2017-10-04 17:18,BUY,384.8,100,0.0
2017-10-04 17:26,SELL,385.0,100,20.0
2017-10-04 17:28,BUY,385.25,100,0.0
2017-10-04 17:32,SELL,384.95,100,-30.0
2017-10-04 17:36,BUY,384.75,100,0.0
2017-10-04 17:42,SELL,385.1,100,35.0
2017-10-04 17:45,BUY,385.5,100,0.0
2017-10-04 17:53,SELL,385.8,100,30.0
2017-10-04 17:59,BUY,386.05,100,0.0
2017-10-04 18:02,SELL,385.7,100,-35.0
2017-10-04 18:04,BUY,386.0,100,0.0
2017-10-04 18:08,SELL,385.8,100,-20.0
2017-10-04 18:13,BUY,386.3,100,0.0
2017-10-04 18:17,SELL,386.2,100,-10.0
2017-10-04 18:18,BUY,386.75,100,0.0
2017-10-05 12:19,SELL,388.8,100,205.0
2017-10-05 12:23,BUY,389.1,100,0.0
2017-10-05 12:26,SELL,388.8,100,-30.0
2017-10-05 12:32,BUY,388.1,100,0.0
2017-10-05 12:33,SELL,387.3,100,-80.0
2017-10-05 12:36,BUY,388.65,100,0.0
2017-10-05 12:39,SELL,388.1,100,-55.0
2017-10-05 12:47,BUY,387.9,100,0.0
2017-10-05 13:00,SELL,388.8,100,90.0
2017-10-05 13:03,BUY,388.8,100,0.0
2017-10-05 13:04,SELL,388.8,100,0.0
2017-10-05 13:12,BUY,388.1,100,0.0
2017-10-05 13:17,SELL,387.9,100,-20.0
2017-10-05 13:21,BUY,388.1,100,0.0
2017-10-05 13:25,SELL,387.85,100,-25.0
2017-10-05 13:28,BUY,388.2,100,0.0
2017-10-05 13:31,SELL,387.9,100,-30.0
2017-10-05 13:36,BUY,387.7,100,0.0
2017-10-05 13:39,SELL,387.25,100,-45.0
2017-10-05 13:44,BUY,387.35,100,0.0
2017-10-05 13:45,SELL,387.2,100,-15.0
2017-10-05 13:49,BUY,387.3,100,0.0
2017-10-05 13:57,SELL,387.45,100,15.0
2017-10-05 13:59,BUY,387.7,100,0.0
2017-10-05 14:02,SELL,387.2,100,-50.0
2017-10-05 14:05,BUY,387.2,100,0.0
2017-10-05 14:07,SELL,387.4,100,20.0
2017-10-05 14:08,BUY,387.4,100,0.0
2017-10-05 14:10,SELL,387.2,100,-20.0
2017-10-05 14:19,BUY,387.2,100,0.0
2017-10-05 14:22,SELL,387.15,100,-5.0
2017-10-05 14:24,BUY,387.2,100,0.0
2017-10-05 14:34,SELL,387.25,100,5.0
2017-10-05 14:37,BUY,387.4,100,0.0
2017-10-05 14:40,SELL,387.4,100,0.0
2017-10-05 14:42,BUY,387.4,100,0.0
2017-10-05 14:44,SELL,387.2,100,-20.0
2017-10-05 14:49,BUY,387.2,100,0.0
2017-10-05 14:50,SELL,387.2,100,0.0
2017-10-05 14:51,BUY,387.2,100,0.0
2017-10-05 14:55,SELL,387.2,100,0.0
2017-10-05 14:57,BUY,387.25,100,0.0
2017-10-05 15:00,SELL,387.2,100,-5.0
2017-10-05 15:10,BUY,387.15,100,0.0
2017-10-05 15:16,SELL,387.3,100,15.0
2017-10-05 15:24,BUY,387.35,100,0.0
2017-10-05 15:27,SELL,387.45,100,10.0
2017-10-05 15:28,BUY,387.4,100,0.0
2017-10-05 15:41,SELL,387.9,100,50.0
2017-10-05 15:46,BUY,388.0,100,0.0
2017-10-05 15:55,SELL,388.3,100,30.0
2017-10-05 16:00,BUY,388.3,100,0.0
2017-10-05 16:03,SELL,388.25,100,-5.0
2017-10-05 16:05,BUY,388.4,100,0.0
2017-10-05 16:10,SELL,388.95,100,55.0
2017-10-05 16:12,BUY,388.95,100,0.0
2017-10-05 16:14,SELL,388.8,100,-15.0
2017-10-05 16:18,BUY,388.75,100,0.0
2017-10-05 16:19,SELL,388.6,100,-15.0
2017-10-05 16:29,BUY,388.65,100,0.0
2017-10-05 16:32,SELL,388.4,100,-25.0
2017-10-05 16:38,BUY,388.5,100,0.0
2017-10-05 16:52,SELL,390.1,100,160.0
2017-10-05 16:53,BUY,390.0,100,0.0
2017-10-05 17:02,SELL,390.7,100,70.0
2017-10-05 17:06,BUY,390.5,100,0.0
2017-10-05 17:07,SELL,390.3,100,-20.0
2017-10-05 17:12,BUY,389.85,100,0.0
2017-10-05 17:18,SELL,390.0,100,15.0
2017-10-05 17:20,BUY,390.1,100,0.0
2017-10-05 17:23,SELL,390.0,100,-10.0
2017-10-05 17:30,BUY,390.05,100,0.0
2017-10-05 17:34,SELL,390.0,100,-5.0
2017-10-05 17:41,BUY,389.6,100,0.0
2017-10-05 17:44,SELL,389.3,100,-30.0
2017-10-05 17:48,BUY,389.3,100,0.0
2017-10-05 17:52,SELL,389.25,100,-5.0
2017-10-05 17:54,BUY,389.35,100,0.0
2017-10-05 17:56,SELL,389.3,100,-5.0
2017-10-05 17:58,BUY,389.35,100,0.0
2017-10-05 18:00,SELL,389.05,100,-30.0
2017-10-05 18:04,BUY,389.1,100,0.0
2017-10-05 18:06,SELL,389.0,100,-10.0
2017-10-05 18:09,BUY,389.0,100,0.0
2017-10-05 18:11,SELL,389.1,100,10.0
2017-10-05 18:12,BUY,389.3,100,0.0
2017-10-05 18:15,SELL,388.9,100,-40.0
2017-10-05 18:18,BUY,389.1,100,0.0
2017-10-05 18:21,SELL,389.0,100,-10.0
2017-10-05 18:22,BUY,389.1,100,0.0
2017-10-06 12:15,SELL,389.3,100,20.0
2017-10-06 12:17,BUY,390.7,100,0.0
2017-10-06 12:25,SELL,392.05,100,135.0
2017-10-06 12:35,BUY,391.9,100,0.0
2017-10-06 12:39,SELL,392.0,100,10.0
2017-10-06 12:41,BUY,392.5,100,0.0
2017-10-06 12:44,SELL,392.1,100,-40.0
2017-10-06 12:46,BUY,392.2,100,0.0
2017-10-06 12:49,SELL,392.05,100,-15.0
2017-10-06 12:52,BUY,392.2,100,0.0
2017-10-06 12:55,SELL,392.15,100,-5.0
2017-10-06 13:00,BUY,392.45,100,0.0
2017-10-06 13:03,SELL,392.2,100,-25.0
2017-10-06 13:05,BUY,392.4,100,0.0
2017-10-06 13:08,SELL,392.5,100,10.0
2017-10-06 13:09,BUY,392.2,100,0.0
2017-10-06 13:11,SELL,392.3,100,10.0
2017-10-06 13:12,BUY,392.3,100,0.0
2017-10-06 13:13,SELL,392.2,100,-10.0
2017-10-06 13:26,BUY,391.1,100,0.0
2017-10-06 13:28,SELL,391.2,100,10.0
2017-10-06 13:29,BUY,391.35,100,0.0
2017-10-06 13:34,SELL,391.4,100,5.0
2017-10-06 13:39,BUY,391.6,100,0.0
2017-10-06 13:46,SELL,391.65,100,5.0
2017-10-06 13:49,BUY,391.75,100,0.0
2017-10-06 13:54,SELL,391.9,100,15.0
2017-10-06 13:58,BUY,392.05,100,0.0
2017-10-06 14:08,SELL,392.8,100,75.0
2017-10-06 14:12,BUY,393.0,100,0.0
2017-10-06 14:18,SELL,393.0,100,0.0
2017-10-06 14:24,BUY,392.8,100,0.0
2017-10-06 14:29,SELL,392.8,100,0.0
2017-10-06 14:30,BUY,392.8,100,0.0
2017-10-06 14:31,SELL,392.8,100,0.0
2017-10-06 14:33,BUY,392.9,100,0.0
2017-10-06 14:37,SELL,392.7,100,-20.0
2017-10-06 14:41,BUY,392.85,100,0.0
2017-10-06 14:46,SELL,392.95,100,10.0
2017-10-06 14:47,BUY,393.1,100,0.0
2017-10-06 14:50,SELL,392.8,100,-30.0
2017-10-06 14:53,BUY,393.2,100,0.0
2017-10-06 14:56,SELL,392.9,100,-30.0
2017-10-06 15:03,BUY,392.8,100,0.0
2017-10-06 15:06,SELL,392.7,100,-10.0
2017-10-06 15:11,BUY,393.0,100,0.0
2017-10-06 15:14,SELL,392.7,100,-30.0
2017-10-06 15:18,BUY,392.8,100,0.0
2017-10-06 15:22,SELL,392.7,100,-10.0
2017-10-06 15:23,BUY,392.9,100,0.0
2017-10-06 15:24,SELL,393.0,100,10.0
2017-10-06 15:25,BUY,392.9,100,0.0
2017-10-06 15:29,SELL,392.8,100,-10.0
2017-10-06 15:32,BUY,392.9,100,0.0
2017-10-06 15:37,SELL,392.85,100,-5.0
2017-10-06 15:40,BUY,393.0,100,0.0
2017-10-06 15:42,SELL,392.9,100,-10.0
2017-10-06 15:46,BUY,392.8,100,0.0
2017-10-06 15:48,SELL,392.8,100,0.0
2017-10-06 15:50,BUY,392.8,100,0.0
2017-10-06 15:52,SELL,392.9,100,10.0
2017-10-06 15:54,BUY,392.85,100,0.0
2017-10-06 15:55,SELL,392.8,100,-5.0
2017-10-06 15:59,BUY,392.9,100,0.0
2017-10-06 16:03,SELL,392.8,100,-10.0
2017-10-06 16:05,BUY,392.85,100,0.0
2017-10-06 16:08,SELL,392.85,100,0.0
2017-10-06 16:12,BUY,392.8,100,0.0
2017-10-06 16:13,SELL,392.8,100,0.0
2017-10-06 16:15,BUY,393.0,100,0.0
2017-10-06 16:18,SELL,392.8,100,-20.0
2017-10-06 16:22,BUY,392.9,100,0.0
2017-10-06 16:25,SELL,392.9,100,0.0
2017-10-06 16:27,BUY,393.3,100,0.0
2017-10-06 16:31,SELL,393.0,100,-30.0
2017-10-06 16:36,BUY,393.05,100,0.0
2017-10-06 16:43,SELL,393.1,100,5.0
2017-10-06 16:50,BUY,392.9,100,0.0
2017-10-06 16:51,SELL,392.8,100,-10.0
2017-10-06 16:56,BUY,392.9,100,0.0
2017-10-06 17:00,SELL,392.8,100,-10.0
2017-10-06 17:01,BUY,392.85,100,0.0
2017-10-06 17:06,SELL,392.9,100,5.0
2017-10-06 17:08,BUY,392.9,100,0.0
2017-10-06 17:09,SELL,392.8,100,-10.0
2017-10-06 17:12,BUY,392.85,100,0.0
2017-10-06 17:25,SELL,393.35,100,50.0
2017-10-06 17:35,BUY,393.3,100,0.0
2017-10-06 17:39,SELL,393.3,100,0.0
2017-10-06 17:41,BUY,393.35,100,0.0
2017-10-06 17:45,SELL,393.4,100,5.0
2017-10-06 17:47,BUY,393.4,100,0.0
2017-10-06 17:52,SELL,393.3,100,-10.0
2017-10-06 17:56,BUY,393.3,100,0.0
2017-10-06 17:57,SELL,393.4,100,10.0
2017-10-06 17:58,BUY,393.4,100,0.0
2017-10-06 18:19,SELL,395.75,100,235.0
2017-10-06 18:21,BUY,395.8,100,0.0
2017-10-06 18:22,SELL,395.7,100,-10.0
2017-10-06 18:27,BUY,395.7,100,0.0
2017-10-09 12:15,SELL,393.2,100,-250.0
2017-10-09 12:26,BUY,392.0,100,0.0
2017-10-09 12:30,SELL,392.0,100,0.0
2017-10-09 12:31,BUY,392.3,100,0.0
2017-10-09 12:36,SELL,392.45,100,15.0
2017-10-09 12:46,BUY,391.85,100,0.0
2017-10-09 12:49,SELL,391.75,100,-10.0
2017-10-09 12:51,BUY,392.1,100,0.0
2017-10-09 13:03,SELL,393.2,100,110.0
2017-10-09 13:05,BUY,393.3,100,0.0
2017-10-09 13:07,SELL,392.8,100,-50.0
2017-10-09 13:13,BUY,392.45,100,0.0
2017-10-09 13:18,SELL,392.5,100,5.0
2017-10-09 13:27,BUY,392.35,100,0.0
2017-10-09 13:40,SELL,392.35,100,0.0
2017-10-09 13:45,BUY,392.7,100,0.0
2017-10-09 13:54,SELL,392.9,100,20.0
2017-10-09 14:01,BUY,392.85,100,0.0
2017-10-09 14:07,SELL,393.25,100,40.0
2017-10-09 14:08,BUY,393.1,100,0.0
2017-10-09 14:09,SELL,393.1,100,0.0
2017-10-09 14:23,BUY,392.6,100,0.0
2017-10-09 14:25,SELL,392.6,100,0.0
2017-10-09 14:27,BUY,392.8,100,0.0
2017-10-09 14:36,SELL,392.9,100,10.0
2017-10-09 14:39,BUY,393.0,100,0.0
2017-10-09 14:40,SELL,392.8,100,-20.0
2017-10-09 14:43,BUY,393.05,100,0.0
2017-10-09 14:46,SELL,392.8,100,-25.0
2017-10-09 14:49,BUY,392.9,100,0.0
2017-10-09 14:52,SELL,392.8,100,-10.0
2017-10-09 14:55,BUY,392.9,100,0.0
2017-10-09 14:57,SELL,392.8,100,-10.0
2017-10-09 15:00,BUY,392.95,100,0.0
2017-10-09 15:03,SELL,392.85,100,-10.0
2017-10-09 15:05,BUY,392.9,100,0.0
2017-10-09 15:09,SELL,392.9,100,0.0
2017-10-09 15:10,BUY,393.05,100,0.0
2017-10-09 15:13,SELL,392.95,100,-10.0
2017-10-09 15:15,BUY,393.05,100,0.0
2017-10-09 15:18,SELL,393.1,100,5.0
2017-10-09 15:19,BUY,393.2,100,0.0
2017-10-09 15:23,SELL,393.25,100,5.0
2017-10-09 15:25,BUY,393.25,100,0.0
2017-10-09 15:26,SELL,393.1,100,-15.0
2017-10-09 15:31,BUY,393.2,100,0.0
2017-10-09 15:37,SELL,393.2,100,0.0
2017-10-09 15:39,BUY,393.2,100,0.0
2017-10-09 15:44,SELL,393.3,100,10.0
2017-10-09 15:50,BUY,393.5,100,0.0
2017-10-09 15:56,SELL,394.0,100,50.0
2017-10-09 16:07,BUY,393.3,100,0.0
2017-10-09 16:15,SELL,393.4,100,10.0
2017-10-09 16:17,BUY,393.35,100,0.0
2017-10-09 16:19,SELL,393.1,100,-25.0
2017-10-09 16:21,BUY,393.6,100,0.0
2017-10-09 16:25,SELL,393.35,100,-25.0
2017-10-09 16:29,BUY,393.2,100,0.0
2017-10-09 16:30,SELL,393.1,100,-10.0
2017-10-09 16:33,BUY,393.2,100,0.0
2017-10-09 16:41,SELL,393.15,100,-5.0
2017-10-09 16:43,BUY,393.6,100,0.0
2017-10-09 16:46,SELL,393.4,100,-20.0
2017-10-09 16:48,BUY,393.5,100,0.0
2017-10-09 16:49,SELL,393.4,100,-10.0
2017-10-09 16:50,BUY,393.6,100,0.0
2017-10-09 16:51,SELL,393.3,100,-30.0
2017-10-09 16:52,BUY,393.6,100,0.0
2017-10-09 16:58,SELL,393.85,100,25.0
2017-10-09 17:00,BUY,393.95,100,0.0
2017-10-09 17:01,SELL,393.8,100,-15.0
2017-10-09 17:04,BUY,393.85,100,0.0
2017-10-09 17:06,SELL,393.9,100,5.0
2017-10-09 17:07,BUY,394.0,100,0.0
2017-10-09 17:12,SELL,394.15,100,15.0
2017-10-09 17:13,BUY,394.1,100,0.0
2017-10-09 17:15,SELL,394.05,100,-5.0
2017-10-09 17:19,BUY,394.0,100,0.0
2017-10-09 17:22,SELL,393.9,100,-10.0
2017-10-09 17:24,BUY,394.0,100,0.0
2017-10-09 17:26,SELL,394.0,100,0.0
2017-10-09 17:28,BUY,393.95,100,0.0
2017-10-09 17:29,SELL,393.9,100,-5.0
2017-10-09 17:33,BUY,394.05,100,0.0
2017-10-09 17:37,SELL,393.95,100,-10.0
2017-10-09 17:41,BUY,394.0,100,0.0
2017-10-09 17:51,SELL,394.3,100,30.0
2017-10-09 17:57,BUY,393.15,100,0.0
2017-10-09 18:00,SELL,393.3,100,15.0
2017-10-09 18:01,BUY,393.5,100,0.0
2017-10-09 18:06,SELL,393.05,100,-45.0
2017-10-09 18:14,BUY,392.8,100,0.0
2017-10-09 18:17,SELL,391.6,100,-120.0
2017-10-09 18:20,BUY,392.1,100,0.0
2017-10-09 18:22,SELL,391.85,100,-25.0
2017-10-09 18:24,BUY,391.8,100,0.0
2017-10-09 18:26,SELL,391.8,100,0.0
2017-10-10 12:15,BUY,393.5,100,0.0
2017-10-10 12:27,SELL,396.0,100,250.0
2017-10-10 12:28,BUY,395.6,100,0.0
2017-10-10 12:30,SELL,395.3,100,-30.0
2017-10-10 12:42,BUY,394.55,100,0.0
2017-10-10 12:52,SELL,394.9,100,35.0
2017-10-10 12:57,BUY,394.9,100,0.0
2017-10-10 13:00,SELL,394.9,100,0.0
2017-10-10 13:01,BUY,394.7,100,0.0
2017-10-10 13:02,SELL,394.6,100,-10.0
2017-10-10 13:05,BUY,394.7,100,0.0
2017-10-10 13:08,SELL,394.65,100,-5.0
2017-10-10 13:10,BUY,395.6,100,0.0
2017-10-10 13:14,SELL,395.3,100,-30.0
2017-10-10 13:19,BUY,395.15,100,0.0
2017-10-10 13:23,SELL,395.1,100,-5.0
2017-10-10 13:24,BUY,394.95,100,0.0
2017-10-10 13:25,SELL,395.0,100,5.0
2017-10-10 13:26,BUY,395.6,100,0.0
2017-10-10 13:34,SELL,396.0,100,40.0
2017-10-10 13:35,BUY,396.9,100,0.0
2017-10-10 13:41,SELL,396.7,100,-20.0
2017-10-10 13:42,BUY,397.6,100,0.0
2017-10-10 13:49,SELL,397.5,100,-10.0
2017-10-10 13:55,BUY,397.65,100,0.0
2017-10-10 13:57,SELL,397.3,100,-35.0
2017-10-10 14:00,BUY,397.7,100,0.0
2017-10-10 14:03,SELL,397.5,100,-20.0
2017-10-10 14:04,BUY,398.3,100,0.0
